"Envelope","Name","PostDate","FullType","FundCode","Description","Amount","Reference","GiftDescription","Value","SName","IndvID"
"REDACTED","3669aa19c54661f6ee4b49b28bb1fec8","10/21/2015","ACH","1","General Pledge","$40.00","","draft 102015","$0.00","REDACTED","REDACTED"
"REDACTED","3669aa19c54661f6ee4b49b28bb1fec8","11/20/2015","Check","1","General Pledge","$40.00","","draft 112015","$0.00","REDACTED","REDACTED"
"REDACTED","3669aa19c54661f6ee4b49b28bb1fec8","12/21/2015","ACH","1","General Pledge","$40.00","","draft 122015","$0.00","REDACTED","REDACTED"
"REDACTED","0882e96f730aa24a1165e085e3ee93a4","12/17/2015","Check","1","General Pledge","$500.00","1665","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","01/04/2015","Check","1","General Pledge","$75.00","1200","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","01/20/2015","Check","1","General Pledge","$150.00","1201","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","02/01/2015","Check","1","General Pledge","$300.00","1125","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","02/22/2015","Check","1","General Pledge","$75.00","1247","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","03/09/2015","Check","1","General Pledge","$150.00","1203","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","04/05/2015","Check","1","General Pledge","$300.00","1245","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","04/27/2015","Check","1","General Pledge","$225.00","1204","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/03/2015","Check","1","General Pledge","$75.00","1205","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/17/2015","Check","1","General Pledge","$150.00","1206","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","06/14/2015","Check","1","General Pledge","$300.00","1139","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","06/28/2015","Check","1","General Pledge","$300.00","1143","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","07/05/2015","Check","1","General Pledge","$100.00","1207","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","07/05/2015","Check","88","Stevenson McClelland","$500.00","1208","SM flooring","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","07/19/2015","Check","1","General Pledge","$150.00","1210","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","08/16/2015","Check","1","General Pledge","$300.00","1149","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","09/20/2015","Check","1","General Pledge","$375.00","380","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","10/11/2015","Check","1","General Pledge","$300.00","1275","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","11/22/2015","Check","1","General Pledge","$300.00","1296","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/20/2015","Check","1","General Pledge","$300.00","1297","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/27/2015","Check","1","General Pledge","$100.00","1298","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/11/2015","Check","1","General Pledge","$10.00","2772","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/20/2015","Check","1","General Pledge","$10.00","2774","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/25/2015","Check","1","General Pledge","$10.00","2784","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/01/2015","Check","1","General Pledge","$10.00","2786","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/09/2015","Check","1","General Pledge","$10.00","2788","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/15/2015","Check","1","General Pledge","$10.00","2789","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/22/2015","Check","1","General Pledge","$10.00","2798","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/01/2015","Check","1","General Pledge","$10.00","2799","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/09/2015","Check","1","General Pledge","$10.00","2801","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/16/2015","Check","1","General Pledge","$10.00","2806","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/22/2015","Check","1","General Pledge","$10.00","2816","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/29/2015","Check","1","General Pledge","$10.00","2817","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/05/2015","Check","10","Easter Offering","$10.00","2824","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/12/2015","Check","1","General Pledge","$10.00","2827","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/19/2015","Check","1","General Pledge","$10.00","2828","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/27/2015","Check","1","General Pledge","$30.00","2836","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/07/2015","Check","1","General Pledge","$20.00","2851","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/14/2015","Check","1","General Pledge","$20.00","2854","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/21/2015","Check","1","General Pledge","$10.00","2860","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/28/2015","Check","1","General Pledge","$10.00","2861","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/05/2015","Check","1","General Pledge","$10.00","2869","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/19/2015","Check","1","General Pledge","$10.00","2876","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/02/2015","Check","1","General Pledge","$20.00","2881","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/09/2015","Check","1","General Pledge","$10.00","2887","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/16/2015","Check","1","General Pledge","$10.00","2888","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/24/2015","Check","1","General Pledge","$10.00","2889","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/30/2015","Check","1","General Pledge","$10.00","2895","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/06/2015","Check","1","General Pledge","$10.00","2898","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/13/2015","Check","1","General Pledge","$10.00","2900","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/28/2015","Check","1","General Pledge","$10.00","2903","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/04/2015","Check","1","General Pledge","$10.00","2912","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/11/2015","Check","1","General Pledge","$10.00","2917","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/18/2015","Check","1","General Pledge","$10.00","2918","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/25/2015","Check","1","General Pledge","$10.00","2924","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/01/2015","Check","1","General Pledge","$10.00","2926","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/08/2015","Check","1","General Pledge","$10.00","2930","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/15/2015","Check","1","General Pledge","$10.00","2931","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/22/2015","Check","1","General Pledge","$10.00","2933","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/29/2015","Check","1","General Pledge","$10.00","2941","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/06/2015","Check","1","General Pledge","$10.00","2945","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/27/2015","Check","11","Christmas Offering","$20.00","2953","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/29/2015","Check","1","General Pledge","$10.00","2954","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","01/15/2015","Check","1","General Pledge","$110.00","1946","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","01/20/2015","Check","1","General Pledge","$110.00","1963","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","02/01/2015","Check","1","General Pledge","$110.00","1977","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","02/09/2015","Check","1","General Pledge","$110.00","1984","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","02/22/2015","Check","1","General Pledge","$110.00","2004","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","03/16/2015","Check","1","General Pledge","$110.00","2034","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","03/29/2015","Check","1","General Pledge","$110.00","2052","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","04/05/2015","Check","1","General Pledge","$110.00","2059","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","04/19/2015","Check","1","General Pledge","$110.00","2082","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","05/10/2015","Check","1","General Pledge","$110.00","2097","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","06/07/2015","Check","1","General Pledge","$110.00","2131","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","07/05/2015","Check","1","General Pledge","$110.00","2164","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","07/27/2015","Check","1","General Pledge","$110.00","2194","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","07/27/2015","Check","1","General Pledge","$110.00","2184","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","09/13/2015","Check","1","General Pledge","$300.00","2261","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","09/20/2015","Check","1","General Pledge","$110.00","2275","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","10/04/2015","Check","1","General Pledge","$110.00","2287","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","10/11/2015","Check","1","General Pledge","$110.00","2290","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","11/01/2015","Check","1","General Pledge","$110.00","2319","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","11/15/2015","Check","1","General Pledge","$110.00","2335","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","12/06/2015","Check","1","General Pledge","$110.00","2354","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","12/06/2015","Check","1","General Pledge","$110.00","2347","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","12/22/2015","Check","1","General Pledge","$600.00","2376","gym lights","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","12/27/2015","Check","11","Christmas Offering","$110.00","2383","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","02/09/2015","Check","1","General Pledge","$16.00","","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","02/22/2015","Check","1","General Pledge","$30.00","6507","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","11/01/2015","Check","1","General Pledge","$25.00","6643","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","11/08/2015","Check","1","General Pledge","$25.00","6646","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","12/06/2015","Check","1","General Pledge","$50.00","6658","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","01/04/2015","Check","1","General Pledge","$25.00","6483","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","01/20/2015","Check","1","General Pledge","$60.00","6495","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","01/25/2015","Check","1","General Pledge","$30.00","6496","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","02/01/2015","Check","1","General Pledge","$30.00","6499","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","02/09/2015","Check","1","General Pledge","$25.00","6504","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","03/16/2015","Check","1","General Pledge","$50.00","6514","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","04/05/2015","Check","1","General Pledge","$40.00","6523","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","04/27/2015","Check","1","General Pledge","$30.00","6545","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","05/10/2015","Check","1","General Pledge","$50.00","6530","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","05/31/2015","Check","1","General Pledge","$25.00","6561","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","07/27/2015","Check","1","General Pledge","$20.00","6577","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","08/16/2015","Check","1","General Pledge","$25.00","6596","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","08/30/2015","Check","1","General Pledge","$50.00","6603","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","09/20/2015","Check","1","General Pledge","$15.00","6634","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","11/15/2015","Check","1","General Pledge","$40.00","6651","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","11/29/2015","Check","1","General Pledge","$25.00","6652","","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","01/21/2015","Check","1","General Pledge","$55.00","","draft 012015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","02/20/2015","Check","1","General Pledge","$55.00","","draft 022015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","03/20/2015","Check","1","General Pledge","$55.00","","draft 032015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","04/20/2015","Check","1","General Pledge","$55.00","","draft 042015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","05/20/2015","Check","1","General Pledge","$55.00","","draft 052015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","06/21/2015","Check","1","General Pledge","$55.00","","draft 062015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","07/21/2015","Check","1","General Pledge","$55.00","","draft 072015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","08/20/2015","Check","1","General Pledge","$55.00","","draft 082015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","09/21/2015","Check","1","General Pledge","$55.00","","draft 092015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","10/21/2015","ACH","1","General Pledge","$55.00","","draft 102015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","11/20/2015","Check","1","General Pledge","$55.00","","draft 112015","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","12/21/2015","ACH","1","General Pledge","$55.00","","draft 122015","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","01/11/2015","Check","1","General Pledge","$20.00","1209","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","01/25/2015","Check","1","General Pledge","$20.00","1148","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","02/13/2015","Check","23","Altar supplies","$90.00","1166","memorial 041915","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","06/07/2015","Check","1","General Pledge","$25.00","1260","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","08/21/2015","Check","1","General Pledge","$50.00","1310","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","08/30/2015","Check","1","General Pledge","$15.00","1320","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","09/06/2015","Check","1","General Pledge","$20.00","1337","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","10/04/2015","Check","1","General Pledge","$20.00","1375","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","10/04/2015","Check","1","General Pledge","$20.00","1374","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","10/04/2015","Check","1","General Pledge","$20.00","1373","","$0.00","REDACTED","REDACTED"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","10/25/2015","Check","1","General Pledge","$20.00","1345","","$0.00","REDACTED","REDACTED"
"REDACTED","7647d91b36778df24f2b7c70c0bcae1a","01/21/2015","Check","1","General Pledge","$275.00","","draft 012015","$0.00","REDACTED","REDACTED"
"REDACTED","7647d91b36778df24f2b7c70c0bcae1a","02/20/2015","Check","1","General Pledge","$275.00","","draft 022015","$0.00","REDACTED","REDACTED"
"REDACTED","7647d91b36778df24f2b7c70c0bcae1a","03/20/2015","Check","1","General Pledge","$275.00","","draft 032015","$0.00","REDACTED","REDACTED"
