"Envelope","Name","FundCode","Description","NonPledgePTD","Pledge","CPledgePTD","OPledgePTD","PrePay","Balance","SName","Year"
"REDACTED","cee7da3849dc11851339d5a29ba5b2ae","17","Rector Disc Fund","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cee7da3849dc11851339d5a29ba5b2ae","108","Restoration & Repair Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","d6e1555e3f3f458cc93e5e1c664f2f32","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","193d4204e49e4b0e2ea1f54dd639a40e","1","General Pledge","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","08f6eeb820c8bc275a06ecbb7d48dd05","1","General Pledge","$1,500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","08f6eeb820c8bc275a06ecbb7d48dd05","5","Memorial Fund","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","550d3beb45fc2535259f4a12e368fffb","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f88ce37292ef426414aef1a8f76a2e86","1","General Pledge","$0.00","$1,620.00","$1,620.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f88ce37292ef426414aef1a8f76a2e86","13","Easter Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","12f5a1399aeb84198ebf4821da3990d9","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","91f7a50c936990499b7320fa86bb1258","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","35c0533d66b67400ca983df147c95ebf","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b109520786456b3461c4744c1d2c4125","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","474470c9bf535fc779256955898b617c","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","957d8591074fbb754c59b5a43b9342b1","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","ed893bc5a1a0d7c2a3010f049c87db44","1","General Pledge","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cbdf8a096b42f3885af11e04aaa1462d","1","General Pledge","$20.00","$4,160.00","$4,160.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cbdf8a096b42f3885af11e04aaa1462d","11","Christmas Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cbdf8a096b42f3885af11e04aaa1462d","28","Soup Kitchen","$5.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cbdf8a096b42f3885af11e04aaa1462d","29","Outreach General","$105.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cbdf8a096b42f3885af11e04aaa1462d","104","Outreach Agency","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cbdf8a096b42f3885af11e04aaa1462d","108","Restoration & Repair Fund","$0.00","$2,080.00","$2,080.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","63a5e6877d32b7bb5ae7c486e4644e01","5","Memorial Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","983958d9112d51d1d285bca604f0525d","1","General Pledge","$0.00","$3,600.00","$3,600.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","983958d9112d51d1d285bca604f0525d","5","Memorial Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","72ca0f4c74aabae4d078fa18630a7ba1","1","General Pledge","$350.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","e58b1ee8afd8eb646753bef624be5f6f","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","10d90e023188939c78094492790ea0de","1","General Pledge","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","61dde0d8f7c32f266d23093025eee1aa","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","af81db20a717c92b39409b32f8b1f6c4","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","fb501b67af67f375e474718552c079b6","1","General Pledge","$830.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","8b25eeb526d64817c81c1c646ccec0aa","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","1","General Pledge","$0.00","$4,800.00","$4,800.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","5","Memorial Fund","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","13","Easter Memorials","$70.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","14","Christmas Memorials","$70.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","23","Altar supplies","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","28","Soup Kitchen","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","80","Daughters of the King","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9d0721d6445e2f5ebc709e6052e4a3d2","108","Restoration & Repair Fund","$625.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","d14329c5bf3c8cb9c34069df96d3be40","1","General Pledge","$20.00","$2,625.00","$625.00","$2,000.00","$2,000.00","$0.00","REDACTED","2016"
"REDACTED","d14329c5bf3c8cb9c34069df96d3be40","9","United Thank Offerin","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","d14329c5bf3c8cb9c34069df96d3be40","10","Easter Offering","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","d14329c5bf3c8cb9c34069df96d3be40","11","Christmas Offering","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b420bba38bacc23116ac47f61462757a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f1025d93c37e74f295efe3137a87463e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","99d9341b039d4ce320ef157d1c1cc421","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f092fe13e1d2774847bc4160d66ca229","1","General Pledge","$0.00","$13,000.00","$13,000.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f092fe13e1d2774847bc4160d66ca229","9","United Thank Offerin","$61.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f092fe13e1d2774847bc4160d66ca229","10","Easter Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f092fe13e1d2774847bc4160d66ca229","14","Christmas Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","6807fed28ac8b691f25cf2fec27aca59","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","302ac4838343f7d7085541b01c795aab","1","General Pledge","$445.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","302ac4838343f7d7085541b01c795aab","9","United Thank Offerin","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","302ac4838343f7d7085541b01c795aab","14","Christmas Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","302ac4838343f7d7085541b01c795aab","33","Harris Scholarship","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","302ac4838343f7d7085541b01c795aab","119","Bricks","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5c6dc8ea81abe58d4f2faa93ce9f5212","1","General Pledge","$150.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","a5eec8f7d333f6ffe13c169f6164acec","1","General Pledge","$0.00","$1,500.00","$1,500.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9013114b6f1ef03189bd66548bc3bf4b","1","General Pledge","$1,500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","bb45fef265d69c57eb22c37c7aee12a3","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","d4022e6a5316601e143cd39bda71ff0d","1","General Pledge","$115.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","1080aa56e022263c939855140783516f","1","General Pledge","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","8858866524b21a6709c906a38a16cf0a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","dcd0f9e2ee3115c925b1fbbf0c915bda","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","11c69cc8ac2f34d1db3558309f54ad93","1","General Pledge","$0.00","$520.00","$500.00","$0.00","$0.00","$20.00","REDACTED","2016"
"REDACTED","1b33c898b7faad30a4e87b371b2424b0","1","General Pledge","$0.00","$2,400.00","$2,400.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","7cd568f668d731e0f5813643608eb822","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","07abe26cad02597d6d32052a4172cd9d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","aaaade8997c2aca1e8ccce294bf96a7a","1","General Pledge","$170.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","ca47b90221a18d96515718144b07d11e","1","General Pledge","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","1e3ac7e1fdb585c942e40e872e441d86","1","General Pledge","$1,066.00","$4,248.00","$4,248.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","1e3ac7e1fdb585c942e40e872e441d86","10","Easter Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","1e3ac7e1fdb585c942e40e872e441d86","82","Good Friday Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3d738dc5be5c3fb67a940b0317663f10","14","Christmas Memorials","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3d738dc5be5c3fb67a940b0317663f10","28","Soup Kitchen","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3d738dc5be5c3fb67a940b0317663f10","77","Pass Through","$37.50","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","ee082443bec070c41c8d9a394269fc92","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b3d9e836ca13c77a961e3f14f6d8785a","1","General Pledge","$1,015.00","$1,560.00","$1,560.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b3d9e836ca13c77a961e3f14f6d8785a","9","United Thank Offerin","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b3d9e836ca13c77a961e3f14f6d8785a","10","Easter Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b3d9e836ca13c77a961e3f14f6d8785a","11","Christmas Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b3d9e836ca13c77a961e3f14f6d8785a","29","Outreach General","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b3d9e836ca13c77a961e3f14f6d8785a","33","Harris Scholarship","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","8b19d6da94178f5192fc89c5ae6a8558","1","General Pledge","$125.00","$1,200.00","$1,200.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","8b19d6da94178f5192fc89c5ae6a8558","13","Easter Memorials","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","8b19d6da94178f5192fc89c5ae6a8558","14","Christmas Memorials","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","c3741a2f3f4fed39f0864d88ad6fed6e","1","General Pledge","$3,150.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","c3741a2f3f4fed39f0864d88ad6fed6e","48","Music","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","aa33d35c6224861bc62f0d3f60e7aa32","1","General Pledge","$2,300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","81621dc40d25f7cf197bf81bb8725bda","1","General Pledge","$518.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","81621dc40d25f7cf197bf81bb8725bda","10","Easter Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","d71cb1be6783f648aff6ca503621a233","1","General Pledge","$580.00","$525.00","$525.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","db0182c7eea9b1b2f4b6a8377b0985be","1","General Pledge","$240.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","faea1407086c7a7d93599089e3f80459","1","General Pledge","$0.00","$1,500.00","$1,500.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","faea1407086c7a7d93599089e3f80459","5","Memorial Fund","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","faea1407086c7a7d93599089e3f80459","14","Christmas Memorials","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","faea1407086c7a7d93599089e3f80459","94","Choral Scholars","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9dbd3b889443e9a1c82755684be0ea85","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","503b41b48437b5aa111e3de10b88d430","1","General Pledge","$3,900.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","503b41b48437b5aa111e3de10b88d430","10","Easter Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","503b41b48437b5aa111e3de10b88d430","11","Christmas Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","503b41b48437b5aa111e3de10b88d430","14","Christmas Memorials","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","503b41b48437b5aa111e3de10b88d430","33","Harris Scholarship","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","503b41b48437b5aa111e3de10b88d430","100","Youth Missions","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2974f8b5e74590558d4d83aadeb1610b","1","General Pledge","$5,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2974f8b5e74590558d4d83aadeb1610b","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","113c7805671640fd6022806fb0d5c80f","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","71896371482cee0796d656331ae9e7ea","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f6f3086cad2c32bec4b111c53b58de53","1","General Pledge","$1,530.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f6f3086cad2c32bec4b111c53b58de53","10","Easter Offering","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f6f3086cad2c32bec4b111c53b58de53","11","Christmas Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f6f3086cad2c32bec4b111c53b58de53","12","Thanksgiving Offerin","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","f6f3086cad2c32bec4b111c53b58de53","82","Good Friday Offering","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","996bfc85c8a60d9fc1979cef8602d717","1","General Pledge","$4,500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","996bfc85c8a60d9fc1979cef8602d717","48","Music","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","194af22e52535d227cb5ae4d7c6b6dc3","1","General Pledge","$45.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","506bad74b236b02f6098c48541d1d95f","1","General Pledge","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","506bad74b236b02f6098c48541d1d95f","119","Bricks","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","9a4288c539ee1f4399be700d85cb8c84","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3756ed908debf5f1555e1a6ae0becaa7","1","General Pledge","$7,473.00","$10,800.00","$10,800.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3756ed908debf5f1555e1a6ae0becaa7","5","Memorial Fund","$175.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3756ed908debf5f1555e1a6ae0becaa7","13","Easter Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3756ed908debf5f1555e1a6ae0becaa7","48","Music","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3756ed908debf5f1555e1a6ae0becaa7","80","Daughters of the King","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3756ed908debf5f1555e1a6ae0becaa7","94","Choral Scholars","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","33045d8cbb0ea1f39d67095175b9901f","1","General Pledge","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","1","General Pledge","$0.00","$1,800.00","$1,531.00","$0.00","$0.00","$269.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","5","Memorial Fund","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","33","Harris Scholarship","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","48","Music","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","80","Daughters of the King","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","84","Balcony Music","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","104","Outreach Agency","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","108","Restoration & Repair Fund","$235.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01d2b08dffa9e34593aeb7bea41f2241","119","Bricks","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5d65e77d6fb63ae1d4d930ccfdbe3176","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","23b83bbd77a13a9016b83d8d71123621","1","General Pledge","$1,094.80","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","23b83bbd77a13a9016b83d8d71123621","108","Restoration & Repair Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","059065a64e1727a9bd821b7aed1538c3","1","General Pledge","$750.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","1","General Pledge","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","13","Easter Memorials","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","14","Christmas Memorials","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","23","Altar supplies","$125.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","28","Soup Kitchen","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","48","Music","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","77","Pass Through","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","2faba40ad0ec7b8936986282163b9672","108","Restoration & Repair Fund","$545.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","7c34827ad111fc5ded82c26b2e9b2c48","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","1","General Pledge","$1,500.00","$6,000.00","$6,000.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","6","Mead Hall","$2,200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","28","Soup Kitchen","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","80","Daughters of the King","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","94","Choral Scholars","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","108","Restoration & Repair Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","119","Bricks","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5f6402f0936187b76352995f8c8e3779","131","Planned Giving Endowment","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","50348086628ba4c515e9a26d639551cc","1","General Pledge","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","bfff01f2c2231964c539b024af8d4618","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","787a3f784a4bd1fdee2343f5ce662643","11","Christmas Offering","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","0a6ccb170cb6dcfb29a5d1093e681e2a","1","General Pledge","$0.00","$2,400.00","$2,400.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","0a6ccb170cb6dcfb29a5d1093e681e2a","33","Harris Scholarship","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","0a6ccb170cb6dcfb29a5d1093e681e2a","48","Music","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","dd28f80302d8512425c6114c9ab435f0","1","General Pledge","$0.00","$1,200.00","$900.00","$0.00","$0.00","$300.00","REDACTED","2016"
"REDACTED","dd28f80302d8512425c6114c9ab435f0","10","Easter Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","06a5a540b2a33aed0d2fd62083d5f1a5","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","1","General Pledge","$200.00","$3,600.00","$3,600.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","9","United Thank Offerin","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","13","Easter Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","14","Christmas Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","48","Music","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","94","Choral Scholars","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","131","Planned Giving Endowment","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","1","General Pledge","$475.00","$2,400.00","$2,400.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","13","Easter Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","14","Christmas Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","33","Harris Scholarship","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","558dae0dee758a8277549ef9b3c60dee","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
